text,Sentiment
"@674678893580071 @723741179118376 Mag-AKBAYAN 
🔊Halimaw sa bayan,
Takutin!
Panagutin!
#trillionpesomarch",Neutral
"Sunog na sumiklab sa Malabon, inaapula pa rin.

Sumabog na computer, tinitingnang sanhi ng sunog sa compound ng DPWH sa Quezon City!

At rescue dogs, kasama ng mga nagyo-yoga sa Dubai!

Saksihan mamayang 10:20PM pagkatapos ng Kapuso Primetime Cinema. https://t.co/r8y6jcwvWm",Neutral
"@403780272519270 @286999888520351 Hahaha pero si romualdez at zaldy co, patravel2x lang lang pati ang mastermind lol 😂",Positive
@797357977704597 political move to get former PGMA alliance? politics is addition besides PBBM is still more of a politician than a principled leader.,Positive
"@589029215591253 Ikaw ba naman marcoleta, nagnakaw ka na nga hindi mo pa isosoli.",Neutral
@589029215591253 Masama ba kung ibalik yung ninakaw? Labo nito ni Marcoleta.,Neutral
"The Alliance of Concerned Teachers (ACT) on Wednesday called out the Department of Public Works and Highways (DPWH) for its “abysmal performance” in its classroom building target and completion rate.

READ MORE: https://t.co/5t4zIXOshe https://t.co/IXwn7hW3AV",Positive
"Ombudsman Jesus Crispin Remulla said he is not discounting the possibility of arson in the fire that broke out at the Department of Public Works and Highways (DPWH) office in Quezon City on Wednesday.

""Pinapunta ko na ang NBI do’n at saka I asked my brother (DILG Sec. Jonvic Remulla) to help the BFP look at the arson angle. Kung merong arson na involved dito,"" he said in an interview with The Philippine STAR editor-in-chief Amy Pamintuan.

The fire-hit DPWH office allegedly receives a one-percent kickback from flood control projects, according to Independent Commission for Infrastructure (ICI) chair Andres Reyes.

Meanwhile, the DPWH assured the public that no documents related to the ongoing investigation into flood control anomalies were destroyed in the blaze.

“Initial findings indicate that the fire originated from a computer unit inside the Materials Testing Division that reportedly exploded,” the agency said. #TruthOnTheLine

WATCH: https://t.co/IgR4QV8Lfi",Neutral
"PANOORIN: Naiwang nakatiwangwang ang isang flood control project sa Barangay San Miguel sa Calumpit, Bulacan. 

Halos limang buwan na ring lubog sa baha ang barangay mula pa noong Hunyo. @403780272519270 https://t.co/AKHtc16eWa",Neutral
"𝐋𝐄𝐘𝐓𝐄 𝐑𝐄𝐏. 𝐑𝐎𝐌𝐔𝐀𝐋𝐃𝐄𝐙, 𝐈𝐓𝐈𝐍𝐀𝐍𝐆𝐆𝐈 𝐀𝐍𝐆 𝐔𝐌𝐀𝐍𝐎’𝐘 𝐏𝐀𝐍𝐆𝐈𝐍𝐆𝐈𝐀𝐋𝐀𝐌 𝐒𝐀 𝐌𝐀𝐇𝐀𝐑𝐋𝐈𝐊𝐀 𝐅𝐔𝐍𝐃

Ayon kay Leyte 1st District Rep. Martin Romualdez, na nagbitiw bilang Speaker ng Kamara noong Setyembre, walang katotohanan ang mga alegasyong inilathala ng ilang online sources.

Lumabas kasi sa artikulong inilathala ng Sarawak Report, na sinabing nakipagpulong umano siya at ilang negosyanteng Pilipino kay Patrick Mahony—isang British-Swiss financier na sangkot sa 1MDB corruption scandal sa Malaysia. | ulat ni Kathleen Forbes

#RadyoPubliko #RadyoPilipinas #RP1News #IntegratedStateMedia #ISM 

SEE:https://t.co/EHDC0607wh",Neutral
sunog buong building ng dpwh???,Neutral
"Public: hey I think the DPWH should use our taxes to do its job

DPWH: *combusts*",Neutral
"@460436796410133 LACSON KAYA MO BANG TAPATAN ANG KALIDAD ANG ISANG BIHASANG LITIGATION LAWYER NA GAYA NI SENATOR RODANTE MARCOLETA? -NGAYONG AY  RARAMPA  NA NAMAN ANG BEAUTY MO SA SENATE BLUE RIBBON.. ANONG GAGAWIN MO?

Marahil ay napanood na ni Senator Lacson ang hearing sa senado sa department of justice sa pagitan nila Senator Rodante Marcoleta at ng mga iniwan  na mga aso ni REMULLA  sa DOJ at nakita nya kung paanong ipinag-laban ni Ka Dante Marcoleta ang mga batas na naa-ayon sa mga nakasulat sa ating mga PINAGSASALIGAN ng mga batas.. 

KAYA - kayá NI LACSON ANG KALIDAD NG ISANG BATIKANG LITIGATION LAWYER NA KAGAYA NI SENATOR MARCOLETA? O BALIK NA NAMAN SA PAGRAMPA NG KALANDIAN ITONG SI LACSON SA SENADO.. AT MGA CONCLUSION AT MGA HAKA HAKA NA NAMAN SA BATAS ANG GAGAWIN NITONG PUTANG INANG ITO PARA ILIHIS NA NAMAN SA AMO NYANG SI ROMUALDEZ ANG IMBESTIGASYON? 

Ayaw kasi nitong dalawang GAGO na si Lacson at Sotto sa isang tunay  direksyon ng IMBESTIGASYON na nagtuturo kay ROMUALDEZ dahil marahil ay tutuloy na ito kay Marcos Jr. May kumpas ba ito ni Imee Marcos na tila TAHIMIK NA TAHIMIK NGAYON... NA ANG ISSUE AY ITS GETTING CLOSE TO HER BELOVED BROTHER MARCOS JR?",Positive
"@907395483524102 Lols.... 

PATANONG NIYO KAY MARKOLEKTA KUNG MAY NASUNOG NA IMPORTANTENG DOKUMENTO SA BUREAU OF RESEARCH AND STANDARDS ANG DPWH.

MAPAPAHIYA KA LANG. 🤣🤣🤣",Neutral
"@225867148354714 please! if you guys want to secure the presidency for 2028, I understand your greed for power but never compromise your people! fix corruption in congress, senate, dpwh, doh, philhealth and the long list goes on. BUT WAIT, who will fix it if everyone is compromised? lollll",Positive
"#MCExplains 🎥 | Corruption scandal rocks the Philippines! President Marcos Jr.’s approval drops to 33% as public outrage over billions wasted on flood control projects grows. Vice President Sara Duterte-Carpio holds steady, gaining ground ahead of 2028 elections.

Watch the full report by Rishu Rani (@878883265272034)

#Philippines #Marcos #SaraCarpio #Corruption #PhilippinePolitics",Neutral
@776109641341820 Wow.... Wla p jn ung bgyn ngaun sa malacañang na NAKAMALETAng BILYONES mailihis lng sa BLUE RIBBON COMI. SI BBM AT ROMUALDEZ.... 😂 😂 😂 😂 😂 GLWAN NG NGMAMALINIS AT BAYARANG BALELENG... 😂 😂 😂,Neutral
"13 Discaya luxury cars to be auctioned off starting November 15
https://t.co/3dtrDYkrma",Neutral
"@972897188366794 @951194522575111 @708588543390645 @215757787004129 @64628692524442 @532262732053087 @807608081485684 @778625102083148 @548096403301266 @776109641341820 @138571055718112 OO NGA BOBO SI Doc Lorraine. Kasi hindi lang 23k ang naitayong classoms nung panahon ni PRRD. 

75,000 pala sabi ng DPWH…

INAM0KANG B0B0M0… TANGINAM0… 

https://t.co/7n0QcK5cVJ https://t.co/j1bsJ7shGK",Neutral
"@858159866780689 The Philippine Government is a Criminal Organization. DPWH going in flames is very suspicious.

Who would do such thing?🤔🇵🇭 https://t.co/15cPv7X5VC",Neutral
"‘Wla pa daw sunog may bombero na; Nasunog o sinunog?’

#dpwh #quezoncity #floodcontrol https://t.co/gUhYS3eJha",Neutral
"Report ranks Philippines among most flood-prone nations amid corruption scandal in flood-control projects: The Philippines remains one of the world’s most disaster-prone countries, with floods posing the gravest and most frequent threat, according to the… https://t.co/JRPCKMo0KE https://t.co/3y4wAqNRmZ",Positive
"OO NGA BOBO SI Doc Lorraine. Kasi hindi lang 23k ang naitayong classoms nung panahon ni PRRD. 

75,000 pala sabi ng DPWH…

INAM0KANG B0B0M0… TANGINAM0… 

https://t.co/7n0QcK5cVJ https://t.co/VOEzAV8hX4",Neutral
@589029215591253 Hinayupak naman! Ibalik ang nakaw!!! bakit ba ayaw mo na ibalik nila amg pera ng bayan bago sila maging star witness at hindi makulong???!!! Wag kang epal Marcoleta!!!,Neutral
"@132494986826555 @106264944335459 @515433734353119 who “controls” the United States House of Representatives, Senate, and White House? 

Is it democrats? Republicans? A mix? Some would even argue that Israel has more influence in the decisions made in these areas than any politician. 

(Political bias due to funding, blackmail with Epstein files, corruption, etc.)",Neutral
@478011185743222 Bugak kase yung baliw na umupong sec ng department of education ngayon si PBBM na best President ng Pilipinas na nman sisisihin ng mga bugak na DDSHIT🤣🤣🤣🤣🤣🤣🤣,Positive
"@589029215591253 Marcobeta de BoBo bat mo din ipinagpipiltan na gawin muna state witness mga Discaya bago ibigay ang kinurap,
halata ka naman okienam.",Neutral
"@431350195952465 Hindi na kailangang mag-shred ng documents.  It's time consuming  kaya sunog na lang 😆. What's worse for Filipino taxpayers is, irerebuild uli ng DPWH yung building so another SOP na naman yan. #Pilipinas land of religious people kuno pero marami ang magnanakaw! #Philippines",Negative
"@509428916202013 My conclusion, dpwh should be abolished",Neutral
"Ang zero balance billing ay isang programa na kabilang sa mga inisyatiba ng pamahalaan upang isakatuparan ang pangako ni PBBM na alalayan ang ating mga kababayan na nangangambang ipagamot ang sarili o ang mahal sa buhay dahil kapos sa pambayad. (courtesy: DOH)

(3/3)",Neutral
"Aftermath ng sunog sa loob ng DPWH-Bureau of Research and Standards sa NIA Road, Barangay Pinyahan, Quezon City ngayong araw, Oktubre 22. 

Patuloy naman ang imbestigasyon upang matukoy ang pinagmulan at sanhi ng apoy. (📸: BFP NCR) https://t.co/CRsNGe1KcI",Neutral
"@589029215591253 Haha. Perez joins the VIP resignation club.. Zaldy Co, Romualdez, now him!

Guess DPWH’s “honest” Usec couldn’t handle Leviste’s spotlight either.

Another corrupt domino falls when the public yells loud enough",Neutral
"HOW DID WE GET TO WITNESS SUCH MASSIVE CORRUPTION'

Former senator Franklin Drilon questioned widespread corruption amid flood control controversies during the Senate Committee on Justice and Human Rights hearing on Wednesday, October 22.

The former Senate president blamed a culture of impunity for the persistence and escalation of corruption to this scale. 

Visit https://t.co/AuYsgsogFf for more stories.",Neutral
"*Wala yun Sunog may Bumbero na! 😂🤣😂🤣🤭
___________

DPHW research building nasunug oh sinadyang sunugin? Nakaka pag taka naman ata sa dami ng 
Masusunug un pang gusali na imbakan ng mga files ng dpwh, ito ha base on my opinion lang,
Hindi kaya gawa ito ng mga sangkot sa flood control para mabura lahat ng ibidensya, alam ng taong bayan na sila pero at the end of the day 
Syempre i didismisse yan ng ombudsman dahil walang sapat na ibidensya, tapos natatawa lang ako sa social media may isang netizen na nag sasabi bakit daw wala pang sunug may mga bombero na sa likod ng gusali na naka standby duon sa mga kalapit na stablishimento, co insident kang kaya ito, tapos bigla ICI ngaun live stream na, 
Tignalang natin 

Cong. Toby",Negative
"SINADYÂ! Destruction of evidence!
#DPWHcorruption #floodcontrol",Neutral
"@972897188366794 @64628692524442 @708588543390645 @215757787004129 @532262732053087 @807608081485684 @778625102083148 @951194522575111 @548096403301266 @776109641341820 @138571055718112 OO NGA BOBO SI Doc Lorraine. Kasi hindi lang 23k ang naitayong classoms nung panahon ni PRRD. 

75,000 pala sabi ng DPWH…

INAM0KANG B0B0M0… TANGINAM0… 

https://t.co/7n0QcK5cVJ https://t.co/kF0cl44VCq",Neutral
"@854945944194982 They know that people aren't blind anymore of what's happening kaya kinabukasan pinasunog Ang opisina ng DPWH. Continue making music and spread awareness SB19 ,Ben and Ben, Gloc 9, and all other OPM artists. Let it reached the conscience of this Government.",Negative
Celebrities React to Fire at DPWH,Neutral
"@439483351890134 @972897188366794 @708588543390645 @215757787004129 @64628692524442 @532262732053087 @807608081485684 @778625102083148 @951194522575111 @548096403301266 @776109641341820 Di niya yata naintindihan ang nakasulat sa balita na ""Sonny Angara expresses optimism that classroom constructions will be faster under the leadership of DPWH Sec Vinze Dizon.""

Hindi inutusan ni Sonny bagkus umaasa siya kaya parehas pa rin ng dati depende sa DPWH kung gagawin.",Neutral
"Senate President Vicente ""Tito"" Sotto III denied on Wednesday, Oct. 22, that Senate President Pro Tempore Panfilo ""Ping"" Lacson's resignation as the Blue Ribbon Committee chairman was meant to save the former's leadership.

READ: https://t.co/5d3oLQTDEU https://t.co/My131cwQN8",Neutral
Nasunog na ang opisina ng dpwh. Siguro yung mga corrupt sinusunog na din ang mga kaluluwa. Lumabas na kayo! Napapaligiran na namin kayo!,Negative
@17206896528823 Edi kasuhan mo nakakasuhan naman kung may daya ang SALN. Kaso si Marcoleta nga na nameke ng dokumento di nyo mamention HAHAHAHAHHAHAHAH,Neutral
kung sino man nagsunog ng dpwh qc office... may balik yan mami im telling u,Neutral
"@225867148354714 Walang originality naman tong DPWH ah. Setting their office on fire to get rid of incriminating evidence is nothing new.:: May gumawa na rin nyan after nung most recent National elections, after people started speculating about some suspicious and questionable results 🙄",Neutral
"Ididiretso na ni Pangulong Ferdinand Marcos Jr. sa local government units ang pondo para sa pagpapagawa ng mga silid-aralan sa halip na sa Department of Public Works and Highways (DPWH).

Basahin: https://t.co/G99dsoPWfM

#DWAR1494 https://t.co/XyfKFyZ2qT",Neutral
